구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,r50m_property_fire_count,r50m_property_fire_exists,r50m_property_damage_sum_천원,log1p_r50m_property_damage_sum_천원,r50m_property_damage_max_천원,nearest_property_fire_distance_m 
성동구,성동,성수 포레하우스,1996,22,31.8,1.2452157628599851,0.5439,0.12,37.54325531,127.04530256,외국인관광도시민박업,"근린생활시설(일반음식점,소매점),노유자시설,다가구주택",6,60.0,68.32,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,62.79402809699317
성동구,용답동,봄 스테이,1989,0,0.0,0.0,0.4218,0.45,37.56107804,127.05080214,외국인관광도시민박업,주택,3,185.22,54.38,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,148.26353739340064
성동구,행당동,LTE Room,1995,3,33.3,0.0388398333162639,0.4113,1.0,37.55651877,127.03219455,외국인관광도시민박업,다세대주택,5,39.0,40.44,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,122.62299785083822
성동구,도선동,Urban Forest Stay Mu-hak,1990,50,76.0,1.092477300100594,0.6908,0.85,37.5611673,127.03291304,외국인관광도시민박업,다가구주택(3가구),4,112.94,32.55,exact,외국인관광도시민박업,안전,안전,1,1,124.0,4.8283137373023015,124.0,25.874815041792544
성동구,사근동,사근마을호텔,1971,3,0.0,0.0089686699827604,0.4535,0.12,37.55790398,127.04450621,외국인관광도시민박업,주택,3,147.86,52.66,exact,외국인관광도시민박업,위험,보통,0,0,0.0,0.0,0.0,191.51020038285756
성동구,하왕십리동,헬로 서울,1996,27,88.9,0.7817005779013904,0.5439,0.85,37.55930372,127.02896882,외국인관광도시민박업,다가구주택(7가구),4,230.6,47.66,exact,외국인관광도시민박업,보통,보통,1,1,151.0,5.0238805208462765,151.0,17.908431698233148
성동구,성동,어반 성수,1995,0,0.0,0.0,0.4113,1.0,37.53299683,127.05579045,외국인관광도시민박업,다가구주택(3가구),3,119.73,27.39,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,196.062694543536
성동구,행당동,앨리 하우스(Alley House),1995,0,0.0,0.0,0.4113,1.0,37.55474963,127.03035116,외국인관광도시민박업,다가구용단독주택(3),3,43.0,23.41,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,177.5897990121734
성동구,하왕십리동,다색,2006,67,79.1,0.4177352006999787,0.6573,0.85,37.56070015,127.02901595,외국인관광도시민박업,단독주택(다가구주택),4,48.0,47.8,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,53.30999446691935
성동구,성동,아워 스테이,2017,44,88.6,0.9473813189441862,0.1108,1.0,37.53900161,127.0490565,외국인관광도시민박업,단독주택 및 제2종근린생활시설,7,102.0,56.9,exact,외국인관광도시민박업,위험,위험,3,1,496.0,6.208590026096629,440.0,32.36015845491657
성동구,도선동,Light house 왕십리,1992,10,80.0,0.9681343335304774,0.4165,0.85,37.55970399,127.03378493,외국인관광도시민박업,근린생활시설 주택,6,1091.55,27.44,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,63.65175569180334
성동구,성동,Greenbnb,2001,1,100.0,0.0,0.1337,1.0,37.53478943,127.05239885,외국인관광도시민박업,다가구주택,3,187.17,46.61,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,112.81239800787822
성동구,홍익동,서울 써니 스테이(Seoul Sunny Stay),1994,35,62.9,1.2312567632744045,0.413,0.85,37.56368262,127.03037188,외국인관광도시민박업,근린생활시설 주택,4,295.88,36.26,exact,외국인관광도시민박업,안전,안전,1,1,60.0,4.110873864173311,60.0,32.61223022049066
성동구,도선동,코지서울,1995,65,61.5,0.9290529834880062,0.4113,0.85,37.56115698,127.03176072,외국인관광도시민박업,다가구용단독주택(3가구),3,111.76,39.63,exact,외국인관광도시민박업,보통,안전,1,1,330.0,5.802118375377063,330.0,44.962743351650445
성동구,성동,미야오엔퍼얼,2015,39,71.8,2.608520605755177,0.1136,0.55,37.53841605,127.04914739,외국인관광도시민박업,다세대주택(16세대),5,27.0,51.21,exact,외국인관광도시민박업,보통,보통,2,1,499.0,6.214608098422191,440.0,34.34435716546798
성동구,성동,메종 아미 포레스트 하우스,1992,0,0.0,0.0,0.4165,0.25,37.54482069,127.0395361,외국인관광도시민박업,다가구주택(5가구),3,31.0,42.87,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,244.60333398347674
성동구,성동,트리앤브리즈,1991,6,0.0,1.5441973905656994,0.4183,0.35,37.54374138,127.04249968,외국인관광도시민박업,단독주택,5,45.0,66.46,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,103.13803710761147
성동구,성동,어반리브 인 성수(URBAN LIVE IN SEONGSU),2007,0,0.0,0.0,0.1251,1.0,37.53460493,127.04622195,외국인관광도시민박업,공동주택(다세대주택),5,52.0,48.72,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,271.53186202350327
성동구,성동,리프레시 성수,1993,0,0.0,0.0,0.4148,1.0,37.53664679,127.04622478,외국인관광도시민박업,다가구용단독주택(4가구),3,45.0,52.96,exact,외국인관광도시민박업,위험,보통,0,0,0.0,0.0,0.0,141.75388127637723
성동구,성동,크림 하우스 성수,1992,9,55.6,2.760009940032921,0.4165,0.85,37.53581902,127.05163796,외국인관광도시민박업,다가구주택(6가구),3,27.0,44.48,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,76.20480597013294
성동구,성동,내러티브 스테이,2023,1,0.0,0.0,0.1022,0.25,37.54397631,127.04051918,외국인관광도시민박업,단독주택,4,316.0,50.65,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,258.2856593928124
성동구,성동,J&J House,2003,6,0.0,1.6607312068216509,0.1308,0.35,37.54342548,127.04259094,외국인관광도시민박업,근린생활시설 및 다가구 주택,5,355.94,63.16,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,123.00512589368483
성동구,성동,노스타노바(NOSTANOVA),1992,15,40.0,2.158545722771108,0.4165,0.35,37.54742489,127.02578209,외국인관광도시민박업,근린생활시설 주택,4,243.47,45.86,exact,외국인관광도시민박업,보통,보통,1,1,8.0,2.1972245773362196,8.0,45.79042185111352
성동구,하왕십리동,YH STAY,1994,3,66.7,0.0540672212702757,0.6824,0.85,37.56132099,127.02637698,외국인관광도시민박업,다가구용단독주택(7가구),5,40.0,45.9,exact,외국인관광도시민박업,보통,보통,1,1,117.0,4.770684624465665,117.0,25.15613261643231
성동구,성동,성수리버,1994,12,33.3,1.5686159179138452,0.6824,0.25,37.53772154,127.05939948,외국인관광도시민박업,다가구용단독주택(5가구),5,45.0,19.8,exact,외국인관광도시민박업,안전,안전,1,1,475.0,6.16541785423142,475.0,20.72239127863133
성동구,성동,린스테이(LYNN STAY),1998,19,100.0,2.510882136191261,0.406,0.85,37.54280248,127.04824251,외국인관광도시민박업,근린생활시설 주택(1가구),3,75.0,60.34,exact,외국인관광도시민박업,위험,위험,1,1,91.0,4.5217885770490405,91.0,26.17609983588881
성동구,응봉동,캄스테이 응봉,1994,2,100.0,0.6857305829048956,0.413,1.0,37.54950772,127.02919473,외국인관광도시민박업,다세대주택(5세대),4,33.0,45.03,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,152.58727969462802
성동구,송정동,Laszlo & Co.,1990,4,25.0,1.9980959022258835,0.42,0.55,37.54731654,127.06573492,외국인관광도시민박업,주택,3,49.0,44.19,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,54.014599256827005
성동구,성동,코지 뚝섬(Cozy Ttukseom),1995,4,50.0,2.378570999971968,0.4113,0.85,37.54350544,127.04617275,외국인관광도시민박업,다가구주택 및 근린생활시설,4,37.0,59.23,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,98.95652340819522
성동구,성동,마이 리틀 서울,1993,28,82.1,1.5125880864441827,0.4148,0.85,37.54904299,127.02069837,외국인관광도시민박업,다세대주택(5세대),3,26.0,46.29,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,92.52007473919433
성동구,성동,성수 비스타,1995,4,0.0,1.5553706911638243,0.4113,0.35,37.5440746,127.04289848,외국인관광도시민박업,다가구용단독주택(3가구),4,32.0,63.37,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,53.07088257148077
성동구,성동,금향 게스트 하우스,1993,0,0.0,0.0,0.4148,0.25,37.54451743,127.04005582,외국인관광도시민박업,다가구주택(5가구),3,30.0,43.8,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,262.0725493314176
성동구,행당동,Seras House,1995,0,0.0,0.0065789710980424,0.1422,0.18,37.55162087,127.03204799,외국인관광도시민박업,아파트,16,28.0,29.92,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,116.33532487421537
성동구,하왕십리동,Wevvy Loft 왕십리,1981,7,57.1,0.1053605156578263,0.4359,0.85,37.55865523,127.02885365,외국인관광도시민박업,주택,3,77.0,41.88,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,87.41104954284647
마포구,연남동,더에이치하우스,2019,8,75.0,0.7504877271751903,0.1079,0.12,37.55853746,126.91810858,외국인관광도시민박업,다가구용 주택(공동주택적용),4,53.0,41.6,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,66.66154497282429
마포구,연남동,주니스 게스트하우스,1991,27,77.8,0.753578919744863,0.4183,1.0,37.56149159,126.91901302,외국인관광도시민박업,다가구용 주택(공동주택적용),3,60.0,70.97,exact,외국인관광도시민박업,위험,위험,2,1,531.0,6.2766434893416445,476.0,22.215638877286512
마포구,동교동,진스파라다이스,1996,23,100.0,1.0930412436186543,0.4095,0.45,37.55551437,126.92362872,외국인관광도시민박업,단독주택,6,94.0,56.59,exact,외국인관광도시민박업,위험,위험,3,1,2788.0,7.933438387627489,1240.0,28.74667682476176
마포구,연남동,와이즈하우스,1996,23,95.7,1.6499188651996697,0.1408,0.7,37.55779652,126.92169456,외국인관광도시민박업,다가구용 주택(공동주택적용),4,82.0,55.32,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,118.14789894604847
마포구,연남동,헬로월드 게스트하우스,1971,15,93.3,0.2711527705005703,0.4535,0.25,37.56096556,126.9228864,외국인관광도시민박업,단독주택,2,79.0,77.65,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,60.925627076984114
마포구,합정동,홍대 게스트하우스 Hi :Dear,1994,6,33.3,4.087176072743488,0.413,0.55,37.54562637,126.91743375,외국인관광도시민박업,단독주택,6,141.0,36.4,exact,외국인관광도시민박업,안전,안전,1,1,60.0,4.110873864173311,60.0,34.6909821230012
마포구,연남동,스윗루나,1996,11,81.8,2.1360077947991765,0.4095,0.7,37.55818261,126.92376696,외국인관광도시민박업,다가구용 주택(공동주택적용),4,60.0,60.61,exact,외국인관광도시민박업,위험,위험,1,1,1.0,0.6931471805599453,1.0,34.33600623591567
마포구,연남동,트윈래빗1 게스트하우스,2014,19,94.7,1.7227665977411035,0.115,1.0,37.55789361,126.92183219,외국인관광도시민박업,다세대주택,5,88.0,46.47,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,111.08397897847264
마포구,동교동,오하나 하우스,2019,25,96.0,0.9028677115420144,0.1079,0.7,37.55422456,126.92755402,외국인관광도시민박업,단독주택,5,229.0,35.53,exact,외국인관광도시민박업,안전,안전,1,1,1329.0,7.1929342212158,1329.0,40.96815780527878
마포구,합정동,스티치스 게스트하우스,1972,0,0.0,0.4519851237430572,0.4518,0.12,37.54758308,126.90905582,외국인관광도시민박업,단독주택,3,169.0,36.72,exact,외국인관광도시민박업,안전,안전,1,1,5390.0,8.592486175451668,5390.0,32.971022488997356
마포구,서교동,Lee House 2,1986,17,100.0,0.4221599866803344,0.4272,0.85,37.55310859,126.92747802,외국인관광도시민박업,다세대주택,3,41.0,45.47,exact,외국인관광도시민박업,보통,보통,1,1,1306.0,7.175489713624222,1306.0,24.846927989914356
마포구,염리동,브리지 스테이 마포,1996,3,66.7,0.4453110166553641,0.4095,0.55,37.54677382,126.94733643,외국인관광도시민박업,다가구용 주택(공동주택적용),3,40.0,36.58,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,157.3983404259742
마포구,당인동,콤마,1982,0,0.0,0.0,0.4342,0.18,37.54346057,126.92008014,외국인관광도시민박업,다가구용 주택(공동주택적용),3,30.0,41.29,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,187.68619954641224
마포구,연남동,화이트브라운,1990,19,94.7,0.9655491704609476,0.42,1.0,37.55609972,126.91923243,외국인관광도시민박업,단독주택,3,94.0,47.14,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,76.85762268577547
마포구,성산동,Calm and cozy house,1994,11,100.0,0.9876953908249256,0.413,0.7,37.55679066,126.91671202,외국인관광도시민박업,다가구용 주택(공동주택적용),4,30.0,42.51,exact,외국인관광도시민박업,보통,보통,2,1,515.0,6.246106765481563,488.0,32.658125987732035
마포구,성산동,스테이 순,1970,25,100.0,0.38155958725461,0.4553,1.0,37.55690407,126.91123606,외국인관광도시민박업,단독주택,2,72.0,65.61,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,78.54909109878173
마포구,당인동,편안한 숙소,1993,0,0.0,0.2231435513142097,0.4148,0.18,37.54354839,126.91941892,외국인관광도시민박업,다가구용 주택(공동주택적용),3,48.0,35.61,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,129.70607075208986
마포구,상암동,스마일 하우스,1994,14,92.9,0.1846230537822338,0.413,0.85,37.57474511,126.89445963,외국인관광도시민박업,다가구용 주택(공동주택적용),2,39.0,55.77,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,55.59738524701212
마포구,연남동,훤게스트하우스,2015,24,100.0,0.531592106558477,0.1136,1.0,37.55870775,126.91989254,외국인관광도시민박업,다세대주택,5,58.0,49.64,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,56.31923413853787
마포구,대흥동,낙원하우스,1996,34,85.3,0.8416521149746304,0.4095,0.85,37.54675942,126.94395699,외국인관광도시민박업,다가구용 주택(공동주택적용),3,50.0,42.02,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,50.924947611463075
마포구,서교동,써니하우스,1990,16,100.0,1.6144757064640576,0.42,0.25,37.55063756,126.92237275,외국인관광도시민박업,다세대주택,4,40.0,47.84,exact,외국인관광도시민박업,보통,보통,4,1,25049.0,10.12862910651301,24649.0,15.376048681537414
마포구,창전동,라파벨라 하우스,1994,5,0.0,0.0512932943875505,0.413,0.7,37.55036615,126.92596329,외국인관광도시민박업,단독주택,8,102.0,44.89,exact,외국인관광도시민박업,보통,보통,1,1,484.0,6.184148890937483,484.0,48.53088775120099
마포구,합정동,포시즌하우스,1996,5,40.0,1.1676051601550612,0.5439,0.25,37.54859316,126.90939249,외국인관광도시민박업,다가구용 주택(공동주택적용),4,60.0,32.02,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,70.13061547898221
마포구,망원동,스테이 선선,1992,43,95.3,0.4865906529205328,0.4165,0.85,37.55668401,126.90404137,외국인관광도시민박업,다가구용 주택(공동주택적용),4,70.0,74.98,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,71.46973246376359
마포구,서교동,스테이온 3,2002,7,71.4,0.7472144018302211,0.1322,0.35,37.55347564,126.92670823,외국인관광도시민박업,다가구용 주택(공동주택적용),4,51.0,36.38,exact,외국인관광도시민박업,안전,안전,1,1,78.0,4.3694478524670215,78.0,23.48701187858442
마포구,서교동,KK-하우스,2006,0,0.0,0.0050377940299571,0.1265,1.0,37.55193913,126.92533222,외국인관광도시민박업,단독주택,4,82.0,27.05,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,57.72985254330456
마포구,성산동,게스트하우스 성산,2003,20,100.0,0.4861133259424962,0.1308,1.0,37.55595163,126.91283434,외국인관광도시민박업,다세대주택,4,62.0,42.13,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,87.06207917308996
마포구,연남동,스테이우아,1996,16,81.2,0.8890374665599688,0.4095,0.55,37.55903315,126.92076899,외국인관광도시민박업,다가구용 주택(공동주택적용),4,45.0,55.73,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,50.03565494496953
마포구,합정동,빌라드소앙,2018,0,0.0,0.2513144282809061,0.1094,0.25,37.54506383,126.9162096,외국인관광도시민박업,근린생활시설 다가구주택,6,69.0,16.45,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,108.65586481971106
마포구,합정동,모던하우스,1993,0,0.0,0.0,0.4148,0.18,37.54260262,126.91167665,외국인관광도시민박업,"근린생활시설, 주택",5,97.0,39.32,exact,외국인관광도시민박업,보통,안전,0,0,0.0,0.0,0.0,242.58332629235798
마포구,연남동,연남 끝자락,2023,11,36.4,0.0226914112020707,0.1022,1.0,37.56360512,126.91995079,외국인관광도시민박업,다가구용 주택(공동주택적용),6,48.0,63.81,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,85.8032171985906
마포구,합정동,오손도손 스테이,1992,0,0.0,0.8574502318512216,0.4165,0.12,37.54797387,126.9098183,외국인관광도시민박업,다가구용 주택(공동주택적용),3,69.0,25.75,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,83.403615121288
마포구,망원동,프라이빗 하우스,1986,29,96.6,0.7871761302082216,0.4272,1.0,37.55740113,126.90198525,외국인관광도시민박업,단독주택,5,53.0,82.36,exact,외국인관광도시민박업,위험,위험,1,1,1.0,0.6931471805599453,1.0,34.72507912052796
마포구,연남동,포근하우스,1990,24,95.8,0.3055541972179028,0.1494,0.7,37.55913646,126.91930569,외국인관광도시민박업,다가구용 주택(공동주택적용),3,62.0,63.77,exact,외국인관광도시민박업,위험,위험,1,1,11.0,2.4849066497880004,11.0,43.030211984713794
마포구,서교동,코지 스테이,1993,1,0.0,0.0,0.1451,0.85,37.55151743,126.92532988,외국인관광도시민박업,다세대주택(6세대),5,64.0,47.68,exact,외국인관광도시민박업,보통,보통,1,1,88.0,4.48863636973214,88.0,27.790306703127666
마포구,연남동,스튜디오호퓨,2008,34,100.0,0.2039440208071203,0.1237,1.0,37.56059168,126.92553905,외국인관광도시민박업,다세대주택,5,65.0,69.78,exact,외국인관광도시민박업,위험,위험,2,1,99.0,4.605170185988092,93.0,10.166835499201733
마포구,연남동,솔로몬하우스,1985,34,100.0,0.1290130033394475,0.4289,1.0,37.56061592,126.92532726,외국인관광도시민박업,단독주택,5,110.0,79.27,exact,외국인관광도시민박업,위험,위험,3,1,436.0,6.07993319509559,337.0,26.474003834929604
마포구,연남동,챨리하우스,1989,9,66.7,0.8644796157783048,0.4218,0.12,37.55662292,126.91994542,외국인관광도시민박업,단독주택,3,81.0,48.86,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,75.65825658838415
마포구,망원동,비비에이비 스테이,1998,27,81.5,1.254773019423392,0.406,0.7,37.55172181,126.90492397,외국인관광도시민박업,다가구용 주택(공동주택적용),5,42.0,52.31,exact,외국인관광도시민박업,위험,보통,1,1,20.0,3.044522437723423,20.0,20.694525417186576
마포구,성산동,NANI HOUSE RoofTop 33,2017,17,88.2,0.741187157147308,0.1108,0.85,37.56535053,126.90656457,외국인관광도시민박업,단독주택,4,61.0,37.67,exact,외국인관광도시민박업,안전,안전,1,1,6.0,1.9459101490553132,6.0,44.332357253311436
마포구,서교동,테디하우스,2005,16,93.8,0.6279350319128999,0.1279,1.0,37.55267949,126.92877851,외국인관광도시민박업,다세대주택,4,78.0,37.81,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,62.10778975925598
마포구,창전동,스테이 뤼느,1989,0,0.0,0.0,0.4218,0.7,37.55086366,126.92874902,외국인관광도시민박업,다세대주택,3,36.0,21.09,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,161.57505805104705
마포구,서교동,어반우드,1973,6,33.3,0.0444517625708338,0.45,1.0,37.55098756,126.91367257,외국인관광도시민박업,단독주택,3,169.0,27.48,exact,외국인관광도시민박업,안전,안전,2,1,872.0,6.771935555839602,599.0,11.288388406305721
마포구,동교동,티오피 하우스,1993,28,96.4,0.7871939363174982,0.1451,1.0,37.55482194,126.92653498,외국인관광도시민박업,단독주택,5,91.0,50.41,exact,외국인관광도시민박업,보통,보통,1,1,407.0,6.0112671744041615,407.0,36.47987043521702
마포구,연남동,Maru Stay,1992,21,85.7,0.7551209400966783,0.4165,1.0,37.55845119,126.91922225,외국인관광도시민박업,"근린생활시설, 단독주택",6,107.0,54.47,exact,외국인관광도시민박업,위험,위험,1,1,394.0,5.978885764901122,394.0,42.87866131058961
마포구,서교동,RM,1997,6,16.7,0.8938178760220964,0.1394,1.0,37.55090549,126.9147261,외국인관광도시민박업,"다가구용단독주택(8가구), 근린생활시설",5,59.0,14.78,exact,외국인관광도시민박업,안전,안전,2,1,101.0,4.624972813284271,93.0,41.90266536111404
마포구,동교동,아우어하우스,1996,25,92.0,0.2186892009648294,0.1408,1.0,37.55336243,126.92926485,외국인관광도시민박업,다가구용 주택(공동주택적용),4,40.0,44.29,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,80.83310804602695
마포구,동교동,루프탑하우스,1990,18,72.2,0.4665253648694107,0.1494,0.7,37.55418272,126.92540377,외국인관광도시민박업,단독주택,5,106.0,49.37,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,119.72326991260849
마포구,동교동,돌마,2002,15,86.7,0.9880944640031388,0.1322,0.7,37.55469129,126.91931741,외국인관광도시민박업,다세대주택,5,149.0,35.86,exact,외국인관광도시민박업,안전,안전,1,1,96.0,4.574710978503383,96.0,23.602676595892174
마포구,연남동,DW STAY3,2019,17,94.1,1.2131112491233031,0.1079,1.0,37.55843309,126.92127205,외국인관광도시민박업,다가구용 주택(공동주택적용),4,92.0,45.89,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,127.11556157321202
마포구,연남동,데일리 하우스,1993,25,100.0,0.4130862663892368,0.4148,0.85,37.5588598,126.92432052,외국인관광도시민박업,다가구용 주택(공동주택적용),4,75.0,65.93,exact,외국인관광도시민박업,위험,위험,3,1,139.0,4.941642422609304,132.0,33.37314402436804
마포구,연남동,베인하우스,1995,25,92.0,1.0202075829988118,0.4113,0.7,37.55866919,126.92466186,외국인관광도시민박업,다가구용 주택(공동주택적용),3,70.0,66.58,exact,외국인관광도시민박업,위험,위험,5,1,169.0,5.135798437050262,132.0,10.906997253642077
마포구,도화동,도레미 게스트하우스,1991,15,73.3,0.3058643915349713,0.4183,0.7,37.53880348,126.95029722,외국인관광도시민박업,다가구용 주택(공동주택적용),3,59.0,34.46,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,145.95714588966018
마포구,연남동,위자드 하우스,1992,12,83.3,0.8393034608858305,0.4165,1.0,37.5572601,126.91775535,외국인관광도시민박업,다세대주택,4,31.0,44.18,exact,외국인관광도시민박업,보통,보통,1,1,421.0,6.045005314036012,421.0,39.12133184910341
마포구,연남동,봉봉하우스,2001,4,100.0,0.2636245040797788,0.1337,0.25,37.56153185,126.92277883,외국인관광도시민박업,다가구용 주택(공동주택적용),6,58.0,63.66,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,115.08216691964374
마포구,노고산동,노고산스테이,1985,3,0.0,0.0,0.8374,1.0,37.55242607,126.93984509,외국인관광도시민박업,단독주택,1,24.0,49.23,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,141.38763667674732
마포구,연남동,한스,2004,12,66.7,0.7110193053260672,0.1293,0.7,37.55852504,126.91855853,외국인관광도시민박업,다가구용 주택(공동주택적용),4,98.0,45.52,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,52.06789152667037
마포구,연남동,Ssol Guest House,2003,27,96.3,0.96804293733935,0.1308,0.7,37.55851995,126.92451553,외국인관광도시민박업,다가구용 주택(공동주택적용),3,50.0,63.53,exact,외국인관광도시민박업,위험,위험,5,1,169.0,5.135798437050262,132.0,11.896357513735854
마포구,서교동,JH HOUSE,1995,23,78.3,0.940243972896648,0.4113,1.0,37.55340327,126.91668022,외국인관광도시민박업,단독주택,5,145.0,28.14,exact,외국인관광도시민박업,안전,안전,1,1,29.0,3.4011973816621555,29.0,37.21470711798275
마포구,동교동,구 하우스,1991,20,80.0,0.817084081790707,0.148,0.7,37.55634351,126.92117477,외국인관광도시민박업,다가구용 주택(공동주택적용),4,35.0,54.1,exact,외국인관광도시민박업,위험,위험,3,1,137.0,4.927253685157205,110.0,20.10567813741388
마포구,동교동,이레스테이,1993,28,92.9,0.8449140690319273,0.4148,1.0,37.55462383,126.9269901,외국인관광도시민박업,다가구용 주택(공동주택적용),4,42.0,49.31,exact,외국인관광도시민박업,보통,보통,0,0,0.0,0.0,0.0,54.06237580540548
마포구,서교동,어반포레스트,1989,16,87.5,0.9040954587803368,0.4218,0.85,37.55118684,126.91751186,외국인관광도시민박업,단독주택,4,70.0,27.44,exact,외국인관광도시민박업,안전,안전,1,1,9.0,2.302585092994046,9.0,49.04755322955494
마포구,합정동,합정해날,2009,22,72.7,2.6288008294480694,0.1222,1.0,37.54426265,126.91376499,외국인관광도시민박업,다세대주택,5,132.0,37.92,exact,외국인관광도시민박업,안전,안전,0,0,0.0,0.0,0.0,72.73807294587066
마포구,상수동,무드하우스 2호점,1992,27,100.0,3.2809112157876537,0.4165,1.0,37.54568008,126.92397127,외국인관광도시민박업,다가구용 주택(공동주택적용),4,48.0,56.7,exact,외국인관광도시민박업,위험,위험,1,1,431.0,6.068425588244111,431.0,3.951384604586848
마포구,상수동,스프링 라이트 게스트 하우스,1991,14,100.0,2.760009940032921,0.148,1.0,37.54764523,126.92321927,외국인관광도시민박업,다세대주택,4,39.0,45.44,exact,외국인관광도시민박업,보통,보통,1,1,480.0,6.175867270105761,480.0,48.331663050250825
마포구,노고산동,헤이스 하우스1,1989,22,27.3,0.9903987040278768,0.4218,1.0,37.55082404,126.93778555,외국인관광도시민박업,단독주택,5,93.0,38.42,exact,외국인관광도시민박업,보통,안전,0,0,0.0,0.0,0.0,79.16731005168248
마포구,서교동,문하우스,1990,21,95.2,0.3248610756935349,0.5554,1.0,37.5527925,126.92763167,외국인관광도시민박업,다가구용 주택(공동주택적용),4,55.0,47.68,exact,외국인관광도시민박업,보통,보통,1,1,1306.0,7.175489713624222,1306.0,21.661837407917243
마포구,연남동,연트럴,1992,10,80.0,0.2039440208071203,0.4165,1.0,37.56322788,126.92064535,외국인관광도시민박업,다가구용 주택(공동주택적용),3,53.0,72.63,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,88.6021756533358
마포구,동교동,SSU HOME,2000,24,83.3,1.391834541495506,0.1351,1.0,37.55460824,126.9287221,외국인관광도시민박업,다가구용 주택(공동주택적용),5,38.0,41.92,exact,외국인관광도시민박업,보통,보통,2,1,321.0,5.7745515455444085,242.0,21.122985455749394
마포구,연남동,SeeU House,1998,24,95.8,1.6568219362265426,0.406,0.7,37.55762156,126.92168934,외국인관광도시민박업,다가구용 주택(공동주택적용),4,44.0,54.39,exact,외국인관광도시민박업,위험,위험,0,0,0.0,0.0,0.0,111.7145168259529
